Date,Index_name,Close,Volume,Daily_Return_,Volatility
2019-01-09,NIFTY MEDIA,2494.95,267700,-0.58,1.85
2019-01-10,NIFTY MEDIA,2496.95,146400,-0.07,0.85
2019-01-11,NIFTY MEDIA,2496.35,131600,-0.36,1.0
2019-01-14,NIFTY MEDIA,2471.85,125800,-0.96,1.61
2019-01-15,NIFTY MEDIA,2501.65,357500,0.83,1.5
2019-01-16,NIFTY MEDIA,2480.4,340100,-2.18,3.36
2019-01-17,NIFTY MEDIA,2428.7,289400,-2.31,3.6
2019-01-18,NIFTY MEDIA,2389.6,284200,-1.84,2.31
2019-01-21,NIFTY MEDIA,2375.95,263900,-1.10,1.43
2019-01-22,NIFTY MEDIA,2343.25,294800,-1.36,2.18
2019-01-23,NIFTY MEDIA,2373.75,980100,1.21,2.41
2019-01-24,NIFTY MEDIA,2369.6,297000,-0.51,2.32
2019-01-25,NIFTY MEDIA,1981.6,1946200,-17.13,20.85
2019-01-28,NIFTY MEDIA,2147.55,3033600,3.28,9.43
2019-01-29,NIFTY MEDIA,2160.2,1065300,1.11,3.88
2019-01-30,NIFTY MEDIA,2197.05,822800,1.34,2.75
2019-01-31,NIFTY MEDIA,2173.4,810500,-1.33,4.35
2019-02-01,NIFTY MEDIA,2097.25,643900,-3.35,7.47
2019-02-04,NIFTY MEDIA,2068.25,555100,-0.12,4.95
2019-02-05,NIFTY MEDIA,2115.15,375400,2.92,3.85
2019-02-06,NIFTY MEDIA,2201.2,1312200,3.62,4.28
2019-02-07,NIFTY MEDIA,2256.65,496800,2.40,3.43
2019-02-08,NIFTY MEDIA,2214.35,534200,-1.38,1.88
2019-02-11,NIFTY MEDIA,2243.6,530500,0.69,2.57
2019-02-12,NIFTY MEDIA,2273.5,561000,1.05,2.01
2019-02-14,NIFTY MEDIA,2338.1,505800,3.18,5.56
2019-02-15,NIFTY MEDIA,2309.95,391000,-1.91,3.29
2019-02-18,NIFTY MEDIA,2325.75,591600,0.86,2.43
2019-02-19,NIFTY MEDIA,2357.25,416500,1.37,3.25
2019-02-20,NIFTY MEDIA,2361.2,259600,-0.12,2.1
2019-02-21,NIFTY MEDIA,2387.0,423400,0.99,2.21
2019-02-22,NIFTY MEDIA,2394.85,473200,0.73,1.58
2019-02-25,NIFTY MEDIA,2388.7,277200,-0.33,2.21
2019-02-26,NIFTY MEDIA,2465.65,585200,4.19,7.47
2019-02-27,NIFTY MEDIA,2443.95,418600,-1.37,3.85
2019-02-28,NIFTY MEDIA,2465.45,378900,-0.09,2.18
2019-03-01,NIFTY MEDIA,2544.6,438100,2.92,3.28
2019-03-05,NIFTY MEDIA,2566.3,371200,0.67,1.71
2019-03-06,NIFTY MEDIA,2532.8,296900,-1.61,2.86
2019-03-07,NIFTY MEDIA,2486.05,277600,-2.49,3.2
2019-03-08,NIFTY MEDIA,2461.25,245400,-1.10,1.57
2019-03-11,NIFTY MEDIA,2481.55,255700,0.00,1.24
2019-03-12,NIFTY MEDIA,2534.45,285400,1.38,2.8
2019-03-13,NIFTY MEDIA,2482.65,190000,-1.89,2.44
2019-03-14,NIFTY MEDIA,2491.75,258200,-0.51,2.13
2019-03-15,NIFTY MEDIA,2503.95,444700,0.14,3.37
2019-03-18,NIFTY MEDIA,2521.55,263400,0.12,1.29
2019-03-19,NIFTY MEDIA,2539.35,224100,-0.03,1.36
2019-03-20,NIFTY MEDIA,2453.55,234900,-2.72,2.94
2019-03-22,NIFTY MEDIA,2409.8,273200,-2.56,2.77
2019-03-25,NIFTY MEDIA,2343.35,317300,-1.87,3.23
2019-03-26,NIFTY MEDIA,2363.4,271100,0.54,1.49
2019-03-27,NIFTY MEDIA,2385.65,291800,0.38,1.4
2019-03-28,NIFTY MEDIA,2468.65,390600,2.97,3.37
2019-04-01,NIFTY MEDIA,2481.0,394700,-0.92,1.7
2019-04-02,NIFTY MEDIA,2459.45,501700,-0.24,2.8
2019-04-03,NIFTY MEDIA,2401.85,490900,-2.81,3.24
2019-04-04,NIFTY MEDIA,2428.0,867100,1.31,2.46
2019-04-05,NIFTY MEDIA,2440.85,259300,-0.06,0.98
2019-04-08,NIFTY MEDIA,2415.8,233600,-1.31,2.24
2019-04-09,NIFTY MEDIA,2410.75,220900,-0.47,1.36
2019-04-10,NIFTY MEDIA,2404.05,283800,-0.20,1.67
2019-04-11,NIFTY MEDIA,2408.6,284400,-0.17,1.51
2019-04-12,NIFTY MEDIA,2442.85,420200,1.41,1.71
2019-04-15,NIFTY MEDIA,2433.25,469300,-0.64,1.16
2019-04-16,NIFTY MEDIA,2433.9,296000,-0.18,1.0
2019-04-18,NIFTY MEDIA,2380.1,340400,-2.57,2.81
2019-04-22,NIFTY MEDIA,2358.6,244300,-0.82,1.28
2019-04-23,NIFTY MEDIA,2361.75,440900,-0.34,2.19
2019-04-24,NIFTY MEDIA,2390.35,308300,0.81,1.42
2019-04-25,NIFTY MEDIA,2379.55,315300,-0.97,1.69
2019-04-26,NIFTY MEDIA,2375.25,194300,-0.70,1.42
2019-04-30,NIFTY MEDIA,2408.75,365400,1.25,2.99
2019-05-02,NIFTY MEDIA,2370.15,258500,-1.75,2.37
2019-05-03,NIFTY MEDIA,2349.05,189700,-1.08,1.51
2019-05-06,NIFTY MEDIA,2297.9,185000,-1.46,2.28
2019-05-07,NIFTY MEDIA,2234.95,622100,-2.99,5.13
2019-05-08,NIFTY MEDIA,2133.65,1170600,-4.33,5.5
2019-05-09,NIFTY MEDIA,2209.95,757700,2.82,3.82
2019-05-10,NIFTY MEDIA,2228.0,455200,0.16,1.5
2019-05-13,NIFTY MEDIA,2143.85,387500,-3.75,4.25
2019-05-14,NIFTY MEDIA,2149.05,478700,0.37,3.12
2019-05-15,NIFTY MEDIA,2068.7,851800,-4.06,4.92
2019-05-16,NIFTY MEDIA,2115.55,601900,1.75,3.83
2019-05-17,NIFTY MEDIA,2190.25,439400,3.03,3.85
2019-05-20,NIFTY MEDIA,2226.5,513200,-1.65,4.58
2019-05-21,NIFTY MEDIA,2174.9,363400,-2.52,4.02
2019-05-22,NIFTY MEDIA,2163.6,320200,-0.85,2.25
2019-05-23,NIFTY MEDIA,2192.1,492600,-0.55,2.38
2019-05-24,NIFTY MEDIA,2220.8,626100,0.90,2.29
2019-05-27,NIFTY MEDIA,2202.3,470700,-0.41,1.95
2019-05-28,NIFTY MEDIA,2245.85,718400,0.94,2.92
2019-05-29,NIFTY MEDIA,2225.3,339500,-0.69,1.9
2019-05-30,NIFTY MEDIA,2226.4,311900,0.05,1.07
2019-05-31,NIFTY MEDIA,2204.05,346800,-1.42,3.14
2019-06-03,NIFTY MEDIA,2198.0,275200,-0.69,1.6
2019-06-04,NIFTY MEDIA,2165.95,312700,-1.35,1.63
2019-06-06,NIFTY MEDIA,2131.95,386100,-1.09,2.3
2019-06-07,NIFTY MEDIA,2131.45,409000,-0.20,1.97
2019-06-10,NIFTY MEDIA,2095.35,524900,-2.53,3.8
2019-06-11,NIFTY MEDIA,2122.9,462400,0.94,2.74
2019-06-12,NIFTY MEDIA,2109.65,425800,-0.29,1.63
2019-06-13,NIFTY MEDIA,2134.0,324000,1.46,2.22
2019-06-14,NIFTY MEDIA,2086.15,490300,-1.94,3.06
2019-06-17,NIFTY MEDIA,2053.7,282800,-1.65,2.32
2019-06-18,NIFTY MEDIA,2051.2,529700,-0.13,2.44
2019-06-19,NIFTY MEDIA,2058.55,381600,0.05,2.18
2019-06-20,NIFTY MEDIA,2076.95,397900,1.04,3.04
2019-06-21,NIFTY MEDIA,2047.7,401000,-0.98,1.42
2019-06-24,NIFTY MEDIA,2038.05,335900,-0.75,1.9
2019-06-25,NIFTY MEDIA,2043.45,547300,0.72,2.58
2019-06-26,NIFTY MEDIA,2053.95,537700,0.71,1.47
2019-06-27,NIFTY MEDIA,2049.65,587700,-0.10,1.58
2019-06-28,NIFTY MEDIA,2039.8,412400,-0.22,1.29
2019-07-01,NIFTY MEDIA,2092.75,540700,2.47,4.42
2019-07-02,NIFTY MEDIA,2089.35,794900,-0.13,2.27
2019-07-03,NIFTY MEDIA,2111.75,678600,1.27,1.83
2019-07-04,NIFTY MEDIA,2103.6,719800,-0.86,1.76
2019-07-05,NIFTY MEDIA,2053.15,338100,-2.57,3.18
2019-07-08,NIFTY MEDIA,1986.3,439800,-3.15,3.48
2019-07-09,NIFTY MEDIA,1984.35,632500,-0.03,1.64
2019-07-10,NIFTY MEDIA,1980.45,556900,-0.29,2.61
2019-07-11,NIFTY MEDIA,2057.15,865400,3.43,4.12
2019-07-12,NIFTY MEDIA,2066.1,781600,0.16,1.43
2019-07-15,NIFTY MEDIA,2056.35,662700,-0.37,1.34
2019-07-16,NIFTY MEDIA,2053.35,580800,0.09,1.84
2019-07-17,NIFTY MEDIA,2067.45,417700,0.61,1.66
2019-07-18,NIFTY MEDIA,2072.2,628100,0.29,1.74
2019-07-19,NIFTY MEDIA,2020.1,705600,-2.77,4.43
2019-07-22,NIFTY MEDIA,2058.05,519900,2.30,3.21
2019-07-23,NIFTY MEDIA,2062.5,411500,0.39,1.74
2019-07-24,NIFTY MEDIA,2097.3,560400,1.21,2.77
2019-07-25,NIFTY MEDIA,2119.9,407400,1.64,2.22
2019-07-26,NIFTY MEDIA,2133.35,431800,1.35,2.38
2019-07-29,NIFTY MEDIA,2063.35,359900,-3.43,3.84
2019-07-30,NIFTY MEDIA,2016.6,357900,-2.27,3.24
2019-07-31,NIFTY MEDIA,1957.8,656300,-2.61,4.46
2019-08-01,NIFTY MEDIA,1896.8,558700,-2.23,4.19
2019-08-02,NIFTY MEDIA,1870.65,461600,-0.72,2.09
2019-08-05,NIFTY MEDIA,1807.5,527300,-2.44,3.12
2019-08-06,NIFTY MEDIA,1786.1,641600,-0.32,3.08
2019-08-07,NIFTY MEDIA,1819.9,593300,1.63,3.6
2019-08-08,NIFTY MEDIA,1845.5,385500,1.94,2.86
2019-08-09,NIFTY MEDIA,1832.75,437600,-1.07,2.87
2019-08-13,NIFTY MEDIA,1811.55,597600,-0.61,4.09
2019-08-14,NIFTY MEDIA,1861.5,480300,2.05,2.4
2019-08-16,NIFTY MEDIA,1859.1,312200,0.12,1.98
2019-08-19,NIFTY MEDIA,1871.4,286900,0.49,1.68
2019-08-20,NIFTY MEDIA,1866.05,301400,-0.36,1.21
2019-08-21,NIFTY MEDIA,1839.05,318100,-1.07,1.82
2019-08-22,NIFTY MEDIA,1782.4,446000,-2.74,3.46
2019-08-23,NIFTY MEDIA,1856.9,442400,4.34,5.24
2019-08-26,NIFTY MEDIA,1922.85,522100,2.36,4.78
2019-08-27,NIFTY MEDIA,1919.35,454500,0.13,0.91
2019-08-28,NIFTY MEDIA,1921.3,409100,0.31,2.31
2019-08-29,NIFTY MEDIA,1892.15,374200,-1.58,2.07
2019-08-30,NIFTY MEDIA,1914.65,393000,0.83,2.49
2019-09-03,NIFTY MEDIA,1865.0,300900,-1.87,2.33
2019-09-04,NIFTY MEDIA,1853.85,347900,-0.62,2.76
2019-09-05,NIFTY MEDIA,1883.35,513300,1.46,1.92
2019-09-06,NIFTY MEDIA,1905.85,434500,0.42,1.54
2019-09-09,NIFTY MEDIA,1912.05,315000,0.29,1.89
2019-09-11,NIFTY MEDIA,1911.5,321500,-0.42,1.33
2019-09-12,NIFTY MEDIA,1902.7,273600,-0.61,2.98
2019-09-13,NIFTY MEDIA,1917.0,274600,0.37,1.4
2019-09-16,NIFTY MEDIA,1922.45,354400,0.82,2.68
2019-09-17,NIFTY MEDIA,1876.15,376100,-2.75,3.18
2019-09-18,NIFTY MEDIA,1867.95,320200,-0.94,2.21
2019-09-19,NIFTY MEDIA,1785.65,462700,-4.34,4.78
2019-09-20,NIFTY MEDIA,1845.85,1558100,3.23,10.8
2019-09-23,NIFTY MEDIA,1858.95,947900,-1.03,3.44
2019-09-24,NIFTY MEDIA,1862.8,1222300,-0.22,3.6
2019-09-25,NIFTY MEDIA,1826.2,827500,-2.86,4.26
2019-09-26,NIFTY MEDIA,1870.95,811100,2.33,3.05
2019-09-27,NIFTY MEDIA,1838.4,807900,-1.00,2.67
2019-09-30,NIFTY MEDIA,1800.0,613800,-1.81,3.88
2019-10-01,NIFTY MEDIA,1722.15,873900,-4.81,10.18
2019-10-03,NIFTY MEDIA,1771.3,745100,2.59,5.47
2019-10-04,NIFTY MEDIA,1707.85,628400,-3.71,4.16
2019-10-07,NIFTY MEDIA,1729.6,914100,3.61,6.53
2019-10-09,NIFTY MEDIA,1734.7,645200,0.64,2.67
2019-10-10,NIFTY MEDIA,1712.35,397000,-0.87,1.79
2019-10-11,NIFTY MEDIA,1707.25,486700,-0.45,1.94
2019-10-14,NIFTY MEDIA,1718.25,361300,0.06,2.04
2019-10-15,NIFTY MEDIA,1740.8,461100,1.98,2.84
2019-10-16,NIFTY MEDIA,1752.25,498200,0.42,2.21
2019-10-17,NIFTY MEDIA,1780.7,755700,0.92,2.42
2019-10-18,NIFTY MEDIA,1762.8,1089400,0.89,2.73
2019-10-22,NIFTY MEDIA,1757.1,696000,-0.56,2.39
2019-10-23,NIFTY MEDIA,1735.1,722400,-1.45,2.51
2019-10-24,NIFTY MEDIA,1724.15,752700,-1.51,2.64
2019-10-25,NIFTY MEDIA,1732.35,669800,0.19,1.57
2019-10-29,NIFTY MEDIA,1738.9,598000,-0.30,1.13
2019-10-30,NIFTY MEDIA,1728.9,466700,-1.07,1.91
2019-10-31,NIFTY MEDIA,1786.8,1062400,2.73,4.07
2019-11-01,NIFTY MEDIA,1924.85,2235300,7.29,7.9
2019-11-04,NIFTY MEDIA,1865.95,1210800,-2.60,3.22
2019-11-05,NIFTY MEDIA,1839.0,803800,-1.59,2.67
2019-11-06,NIFTY MEDIA,1832.8,796000,-0.39,2.95
2019-11-07,NIFTY MEDIA,1839.2,444600,-0.09,1.79
2019-11-08,NIFTY MEDIA,1825.85,531200,-0.88,1.88
2019-11-11,NIFTY MEDIA,1878.9,879700,2.93,3.71
2019-11-13,NIFTY MEDIA,1793.85,1194100,-3.85,4.11
2019-11-14,NIFTY MEDIA,1791.95,769800,-0.50,1.68
2019-11-15,NIFTY MEDIA,1801.0,589700,0.03,1.76
2019-11-18,NIFTY MEDIA,1815.7,726700,-0.04,1.34
2019-11-19,NIFTY MEDIA,1804.85,706300,-0.72,1.22
2019-11-20,NIFTY MEDIA,1863.2,2026200,2.50,4.11
2019-11-21,NIFTY MEDIA,1939.15,2789800,-0.03,5.54
2019-11-22,NIFTY MEDIA,1978.55,1407300,1.47,3.15
2019-11-25,NIFTY MEDIA,1960.45,893900,-0.93,1.89
2019-11-26,NIFTY MEDIA,1889.35,1353400,-3.52,4.15
2019-11-27,NIFTY MEDIA,1881.9,988300,0.21,2.39
2019-11-28,NIFTY MEDIA,1881.2,1523300,0.30,2.24
2019-11-29,NIFTY MEDIA,1834.9,1436500,-2.80,5.6
2019-12-02,NIFTY MEDIA,1826.35,1275400,-0.60,2.88
2019-12-03,NIFTY MEDIA,1783.3,1326800,-2.94,4.27
2019-12-04,NIFTY MEDIA,1797.6,1451000,0.82,2.39
2019-12-05,NIFTY MEDIA,1850.65,1584200,2.30,3.32
2019-12-06,NIFTY MEDIA,1787.4,1961000,-3.38,4.6
2019-12-09,NIFTY MEDIA,1775.8,1472400,-1.08,2.53
2019-12-10,NIFTY MEDIA,1741.35,859000,-2.17,2.72
2019-12-11,NIFTY MEDIA,1752.65,1154300,0.10,2.06
2019-12-12,NIFTY MEDIA,1758.1,585900,0.16,1.56
2019-12-13,NIFTY MEDIA,1765.7,573500,0.27,0.93
2019-12-16,NIFTY MEDIA,1755.0,605000,-1.29,1.48
2019-12-17,NIFTY MEDIA,1772.1,516700,0.87,1.74
2019-12-18,NIFTY MEDIA,1766.0,405700,-0.47,1.36
2019-12-19,NIFTY MEDIA,1766.45,530300,-0.12,1.03
2019-12-20,NIFTY MEDIA,1787.8,1716200,1.00,1.91
2019-12-23,NIFTY MEDIA,1803.2,846700,0.77,1.52
2019-12-24,NIFTY MEDIA,1797.3,784600,-0.43,1.66
2019-12-26,NIFTY MEDIA,1797.85,753000,0.04,0.89
2019-12-27,NIFTY MEDIA,1815.55,430900,0.66,1.42
2019-12-30,NIFTY MEDIA,1830.3,349400,0.71,1.35
2019-12-31,NIFTY MEDIA,1803.6,446900,-1.48,2.01
2020-01-01,NIFTY MEDIA,1794.2,589500,-0.85,1.53
2020-01-02,NIFTY MEDIA,1800.65,573300,1.28,2.64
2020-01-03,NIFTY MEDIA,1760.5,764900,-2.16,2.47
2020-01-06,NIFTY MEDIA,1717.35,556900,-2.59,2.89
2020-01-07,NIFTY MEDIA,1735.15,632800,0.41,1.85
2020-01-08,NIFTY MEDIA,1726.6,603100,0.61,1.36
2020-01-09,NIFTY MEDIA,1767.95,471900,1.08,1.41
2020-01-10,NIFTY MEDIA,1770.65,992600,-0.17,2.0
2020-01-13,NIFTY MEDIA,1784.8,545600,0.42,1.69
2020-01-14,NIFTY MEDIA,1822.2,806400,1.88,3.28
2020-01-15,NIFTY MEDIA,1837.0,456500,0.32,1.95
2020-01-16,NIFTY MEDIA,1863.5,610600,1.29,1.74
2020-01-17,NIFTY MEDIA,1870.1,567300,0.42,1.23
2020-01-20,NIFTY MEDIA,1835.7,451900,-2.01,2.84
2020-01-21,NIFTY MEDIA,1876.5,800,2.62,3.18
2020-01-22,NIFTY MEDIA,1909.0,1300,2.20,4.08
2020-01-23,NIFTY MEDIA,1871.85,731300,-1.31,1.88
2020-01-24,NIFTY MEDIA,1889.9,615400,0.97,2.01
2020-01-27,NIFTY MEDIA,1882.45,362400,-0.21,1.52
2020-01-28,NIFTY MEDIA,1861.0,967300,-1.23,2.1
2020-01-29,NIFTY MEDIA,1868.05,688800,-0.10,1.12
2020-01-30,NIFTY MEDIA,1845.0,711000,-1.24,1.67
2020-01-31,NIFTY MEDIA,1835.3,247300,-0.97,1.99
2020-02-03,NIFTY MEDIA,1779.2,297800,1.06,1.75
2020-02-04,NIFTY MEDIA,1782.2,408900,-0.60,3.28
2020-02-05,NIFTY MEDIA,1764.7,698800,-1.68,2.93
2020-02-06,NIFTY MEDIA,1792.35,517500,0.99,1.52
2020-02-07,NIFTY MEDIA,1827.25,431500,1.83,1.98
2020-02-10,NIFTY MEDIA,1798.1,340500,-1.32,2.19
2020-02-11,NIFTY MEDIA,1827.45,409500,1.01,2.44
2020-02-12,NIFTY MEDIA,1824.2,229600,-0.68,1.51
2020-02-13,NIFTY MEDIA,1834.85,384600,0.21,1.27
2020-02-14,NIFTY MEDIA,1832.5,236800,-0.61,1.38
2020-02-17,NIFTY MEDIA,1812.25,265400,-1.32,2.34
2020-02-18,NIFTY MEDIA,1845.9,616800,0.31,1.66
2020-02-19,NIFTY MEDIA,1882.0,364800,1.32,1.82
2020-02-20,NIFTY MEDIA,1871.7,363700,-0.60,2.09
2020-02-24,NIFTY MEDIA,1829.6,194300,-1.77,2.03
2020-02-25,NIFTY MEDIA,1817.25,204200,-1.06,2.58
2020-02-26,NIFTY MEDIA,1803.9,255300,-0.07,1.49
2020-02-27,NIFTY MEDIA,1760.55,199100,-2.62,3.3
2020-02-28,NIFTY MEDIA,1670.7,350300,-2.55,3.45
2020-03-02,NIFTY MEDIA,1594.7,241600,-6.21,8.52
2020-03-03,NIFTY MEDIA,1647.65,339800,2.27,3.53
2020-03-04,NIFTY MEDIA,1617.65,339500,-1.92,4.54
2020-03-05,NIFTY MEDIA,1606.3,414900,-1.36,3.76
2020-03-06,NIFTY MEDIA,1527.15,268900,-0.72,1.92
2020-03-09,NIFTY MEDIA,1425.6,370100,-4.33,6.1
2020-03-11,NIFTY MEDIA,1454.3,462300,2.76,4.05
2020-03-12,NIFTY MEDIA,1304.15,296600,-3.97,6.4
2020-03-13,NIFTY MEDIA,1282.35,431500,8.27,15.82
2020-03-16,NIFTY MEDIA,1226.05,299600,0.96,7.97
2020-03-17,NIFTY MEDIA,1153.15,544200,-4.01,5.98
2020-03-18,NIFTY MEDIA,1141.0,548400,-1.31,6.9
2020-03-19,NIFTY MEDIA,1086.9,304400,1.32,5.92
2020-03-20,NIFTY MEDIA,1128.95,374500,3.77,5.4
2020-03-23,NIFTY MEDIA,1015.4,167800,-2.22,8.34
2020-03-24,NIFTY MEDIA,1031.7,285000,0.13,6.93
2020-03-25,NIFTY MEDIA,1055.45,215600,4.16,7.6
2020-03-26,NIFTY MEDIA,1067.5,242400,0.17,6.17
2020-03-27,NIFTY MEDIA,1055.4,230100,-2.84,6.49
2020-03-30,NIFTY MEDIA,1021.85,175100,-0.86,4.07
2020-03-31,NIFTY MEDIA,1039.95,205100,-0.10,2.31
2020-04-01,NIFTY MEDIA,1001.25,177000,-4.20,4.98
2020-04-03,NIFTY MEDIA,987.2,204800,-2.38,4.23
2020-04-07,NIFTY MEDIA,1045.5,213800,2.07,4.88
2020-04-08,NIFTY MEDIA,1064.25,246100,3.01,6.84
2020-04-09,NIFTY MEDIA,1105.45,194100,1.71,3.4
2020-04-13,NIFTY MEDIA,1068.55,460000,-2.52,5.72
2020-04-15,NIFTY MEDIA,1078.6,475500,-0.36,3.42
2020-04-16,NIFTY MEDIA,1106.95,425500,3.56,4.64
2020-04-17,NIFTY MEDIA,1144.4,319900,0.70,2.82
2020-04-20,NIFTY MEDIA,1137.95,402900,-2.09,3.21
2020-04-21,NIFTY MEDIA,1079.2,350400,-2.56,4.16
2020-04-22,NIFTY MEDIA,1151.0,777100,5.28,7.08
2020-04-23,NIFTY MEDIA,1163.8,1194800,-1.30,3.85
2020-04-24,NIFTY MEDIA,1121.7,543200,-2.79,3.37
2020-04-27,NIFTY MEDIA,1129.1,304200,-1.56,2.86
2020-04-28,NIFTY MEDIA,1134.9,249400,-0.25,1.46
2020-04-29,NIFTY MEDIA,1165.95,421900,1.69,3.68
2020-04-30,NIFTY MEDIA,1159.75,319300,-2.14,2.94
2020-05-04,NIFTY MEDIA,1108.55,257700,-1.57,2.75
2020-05-05,NIFTY MEDIA,1097.25,323300,-2.51,3.47
2020-05-06,NIFTY MEDIA,1097.5,246900,-1.04,2.5
2020-05-07,NIFTY MEDIA,1097.9,178700,0.52,2.22
2020-05-08,NIFTY MEDIA,1105.1,541300,-1.53,3.71
2020-05-11,NIFTY MEDIA,1134.95,494300,1.06,1.95
2020-05-12,NIFTY MEDIA,1154.25,498500,1.63,4.87
2020-05-13,NIFTY MEDIA,1171.1,489300,-1.85,3.86
2020-05-14,NIFTY MEDIA,1158.4,433400,-0.15,2.57
2020-05-15,NIFTY MEDIA,1137.35,420700,-1.55,2.0
2020-05-18,NIFTY MEDIA,1060.35,494700,-6.48,7.27
2020-05-19,NIFTY MEDIA,1081.55,453700,0.90,3.06
2020-05-20,NIFTY MEDIA,1107.65,326700,2.59,3.61
2020-05-21,NIFTY MEDIA,1127.15,342400,1.57,3.33
2020-05-22,NIFTY MEDIA,1140.15,541800,1.00,2.72
2020-05-26,NIFTY MEDIA,1137.65,287200,-0.84,2.49
2020-05-27,NIFTY MEDIA,1137.15,294600,-0.01,1.52
2020-05-28,NIFTY MEDIA,1178.35,824800,3.21,4.47
2020-05-29,NIFTY MEDIA,1177.85,709500,1.14,3.09
2020-06-01,NIFTY MEDIA,1219.35,602300,2.08,3.83
2020-06-02,NIFTY MEDIA,1259.4,575900,2.42,3.69
2020-06-03,NIFTY MEDIA,1267.25,454000,-1.30,3.08
2020-06-04,NIFTY MEDIA,1319.45,652300,3.49,5.88
2020-06-05,NIFTY MEDIA,1388.9,731500,3.64,4.78
2020-06-08,NIFTY MEDIA,1365.8,653100,-4.76,5.67
2020-06-09,NIFTY MEDIA,1320.85,588900,-3.27,4.36
2020-06-10,NIFTY MEDIA,1316.4,477200,-0.43,2.24
2020-06-11,NIFTY MEDIA,1298.8,663700,-1.67,4.39
2020-06-12,NIFTY MEDIA,1287.55,844600,3.92,4.71
2020-06-15,NIFTY MEDIA,1298.8,779500,-0.31,2.88
2020-06-16,NIFTY MEDIA,1314.95,736400,-1.97,4.44
2020-06-17,NIFTY MEDIA,1337.45,548000,1.02,2.62
2020-06-18,NIFTY MEDIA,1360.65,666600,0.89,1.91
2020-06-19,NIFTY MEDIA,1387.55,535800,0.34,1.65
2020-06-22,NIFTY MEDIA,1417.05,471500,0.65,1.78
2020-06-23,NIFTY MEDIA,1449.2,497200,1.14,2.35
2020-06-24,NIFTY MEDIA,1406.65,740900,-4.45,5.63
2020-06-25,NIFTY MEDIA,1401.1,613600,1.29,2.66
2020-06-26,NIFTY MEDIA,1402.1,464600,-0.66,1.93
2020-06-29,NIFTY MEDIA,1367.1,432100,-0.93,3.19
2020-06-30,NIFTY MEDIA,1343.35,319800,-1.47,2.19
2020-07-01,NIFTY MEDIA,1367.65,566000,2.41,3.89
2020-07-02,NIFTY MEDIA,1373.15,296300,-1.01,1.7
2020-07-03,NIFTY MEDIA,1370.45,469800,-1.21,2.05
2020-07-06,NIFTY MEDIA,1376.6,322300,-0.39,1.03
2020-07-07,NIFTY MEDIA,1390.0,479700,0.97,2.42
2020-07-08,NIFTY MEDIA,1368.25,523100,-1.90,2.54
2020-07-09,NIFTY MEDIA,1374.55,391400,-0.37,1.28
2020-07-10,NIFTY MEDIA,1367.85,411500,-0.22,2.93
2020-07-13,NIFTY MEDIA,1376.45,345600,-0.40,1.13
2020-07-14,NIFTY MEDIA,1366.55,582400,-0.44,2.64
2020-07-15,NIFTY MEDIA,1343.45,733100,-3.15,4.24
2020-07-16,NIFTY MEDIA,1321.35,331800,-1.92,3.13
2020-07-17,NIFTY MEDIA,1336.6,366400,1.04,2.11
2020-07-20,NIFTY MEDIA,1343.9,514800,-0.49,1.47
2020-07-21,NIFTY MEDIA,1360.3,712000,0.42,1.7
2020-07-22,NIFTY MEDIA,1367.3,1305900,-0.30,4.79
2020-07-23,NIFTY MEDIA,1371.45,939300,0.01,2.57
2020-07-24,NIFTY MEDIA,1348.9,587300,-0.90,1.99
2020-07-27,NIFTY MEDIA,1331.95,637500,-1.44,3.16
2020-07-28,NIFTY MEDIA,1329.25,488900,-0.62,2.87
2020-07-29,NIFTY MEDIA,1326.55,387600,-0.42,2.11
2020-07-30,NIFTY MEDIA,1296.35,470200,0.19,2.77
2020-07-31,NIFTY MEDIA,1285.1,320600,-1.20,1.67
2020-08-03,NIFTY MEDIA,1271.95,271000,-0.68,1.38
2020-08-04,NIFTY MEDIA,1320.3,733600,3.43,4.01
2020-08-05,NIFTY MEDIA,1335.35,663600,0.32,1.68
2020-08-06,NIFTY MEDIA,1336.7,597500,-0.61,2.04
2020-08-07,NIFTY MEDIA,1336.0,319000,-0.39,1.25
2020-08-10,NIFTY MEDIA,1339.75,217300,-0.04,0.88
2020-08-11,NIFTY MEDIA,1366.4,649900,1.49,2.32
2020-08-12,NIFTY MEDIA,1398.85,709700,2.49,3.99
2020-08-13,NIFTY MEDIA,1418.15,473700,0.78,1.57
2020-08-14,NIFTY MEDIA,1399.85,588000,-2.22,4.03
2020-08-17,NIFTY MEDIA,1440.45,734800,1.54,2.23
2020-08-18,NIFTY MEDIA,1471.6,803100,1.87,3.83
2020-08-19,NIFTY MEDIA,1550.5,1750100,4.57,6.07
2020-08-20,NIFTY MEDIA,1598.65,2090600,3.91,5.45
2020-08-21,NIFTY MEDIA,1575.9,1100200,-2.10,3.81
2020-08-24,NIFTY MEDIA,1586.4,952000,-0.35,1.85
2020-08-25,NIFTY MEDIA,1591.65,571000,0.03,1.4
2020-08-26,NIFTY MEDIA,1632.15,1114500,1.75,2.44
2020-08-27,NIFTY MEDIA,1640.7,858000,-0.11,2.36
2020-08-28,NIFTY MEDIA,1670.25,1071300,0.98,1.68
2020-08-31,NIFTY MEDIA,1572.5,664100,-4.59,6.28
2020-09-01,NIFTY MEDIA,1594.15,560900,1.28,3.32
